DateTime,HomePrice,RegionName,MonthlyChange,LastValue,Rank,Year
2012/11/30,253216,Julian,-0.0915375,253448,33,2012.9166657 
2012/11/30,374300,La Mesa,1.1282705,370124,16,2012.9166657 
2012/11/30,331844,Lakeside,1.2556106,327729,25,2012.9166657 
2012/11/30,286570,Lemon Grove,1.6075962,282036,31,2012.9166657 
2012/11/30,243332,National City,1.4720478,239802,34,2012.9166657 
2012/11/30,332485,Oceanside,1.1893711,328577,24,2012.9166657 
2012/11/30,459861,Pala,0.2880883,458540,8,2012.9166657 
2012/11/30,243280,Palomar Mountain,-0.561203,244653,35,2012.9166657 
2012/11/30,368691,Pauma Valley,0.7426777,365973,18,2012.9166657 
2012/11/30,209672,Pine Valley,0.4888523,208652,39,2012.9166657 
2012/11/30,226260,Potrero,0.318789,225541,37,2012.9166657 
2012/11/30,510231,Poway,0.9033684,505663,7,2012.9166657 
2012/11/30,336080,Ramona,1.3959747,331453,22,2012.9166657 
2012/11/30,1965255,Rancho Santa Fe,1.18169,1942303,1,2012.9166657 
2012/11/30,416146,San Diego,1.1607527,411371,13,2012.9166657 
2012/11/30,371451,San Marcos,1.2815234,366751,17,2012.9166657 
2012/11/30,296232,Santa Ysabel,0.7595264,293999,29,2012.9166657 
2012/11/30,330091,Santee,1.3295064,325760,26,2012.9166657 
2012/11/30,637577,Solana Beach,0.3328287,635462,5,2012.9166657 
2012/11/30,297543,Spring Valley,1.4881643,293180,28,2012.9166657 
2012/11/30,400437,Valley Center,0.8202851,397179,14,2012.9166657 
2012/11/30,335282,Vista,1.3374358,330857,23,2012.9166657 
2012/11/30,220058,Warner Springs,-0.0635791,220198,38,2012.9166657 
2012/12/31,436662,Alpine,1.2887782,431106,11,2012.9999990 
2012/12/31,444833,Bonita,1.6970348,437410,10,2012.9999990 
2012/12/31,429904,Bonsall,1.6583469,422891,12,2012.9999990 
2012/12/31,163717,Borrego Springs,-0.4318026,164427,41,2012.9999990 
2012/12/31,228386,Boulevard,0.3290326,227637,37,2012.9999990 
2012/12/31,191379,Campo,0.1921345,191012,40,2012.9999990 
2012/12/31,583490,Carlsbad,1.8223636,573047,6,2012.9999990 
2012/12/31,343484,Chula Vista,1.7305363,337641,20,2012.9999990 
2012/12/31,777885,Coronado,1.7629306,764409,3,2012.9999990 
2012/12/31,948908,Del Mar,2.0817443,929557,2,2012.9999990 
2012/12/31,291290,Descanso,0.3520884,290268,31,2012.9999990 
2012/12/31,289325,Dulzura,1.7939949,284226,32,2012.9999990 
2012/12/31,344075,El Cajon,1.8995383,337661,19,2012.9999990 
2012/12/31,745434,Encinitas,2.0377881,730547,4,2012.9999990 
2012/12/31,343015,Escondido,1.977019,336365,21,2012.9999990 
2012/12/31,390089,Fallbrook,1.625904,383848,15,2012.9999990 
2012/12/31,312927,Imperial Beach,1.4514508,308450,27,2012.9999990 
2012/12/31,462240,Jamul,1.5778139,455060,9,2012.9999990 
2012/12/31,255120,Julian,0.7519272,253216,33,2012.9999990 
2012/12/31,382112,La Mesa,2.0870959,374300,16,2012.9999990 
2012/12/31,338646,Lakeside,2.0497583,331844,25,2012.9999990 
2012/12/31,292941,Lemon Grove,2.2231915,286570,30,2012.9999990 
2012/12/31,248040,National City,1.9348051,243332,34,2012.9999990 
2012/12/31,338702,Oceanside,1.8698588,332485,24,2012.9999990 
2012/12/31,466929,Pala,1.5369862,459861,8,2012.9999990 
2012/12/31,243238,Palomar Mountain,-0.0172641,243280,35,2012.9999990 
2012/12/31,375399,Pauma Valley,1.8194097,368691,18,2012.9999990 
2012/12/31,210265,Pine Valley,0.2828227,209672,39,2012.9999990 
2012/12/31,229236,Potrero,1.315301,226260,36,2012.9999990 
2012/12/31,519599,Poway,1.8360311,510231,7,2012.9999990 
2012/12/31,342100,Ramona,1.7912402,336080,23,2012.9999990 
2012/12/31,2005364,Rancho Santa Fe,2.0409056,1965255,1,2012.9999990 
2012/12/31,424002,San Diego,1.887799,416146,13,2012.9999990 
2012/12/31,378639,San Marcos,1.9351139,371451,17,2012.9999990 
2012/12/31,301213,Santa Ysabel,1.6814524,296232,29,2012.9999990 
2012/12/31,336398,Santee,1.9106852,330091,26,2012.9999990 
2012/12/31,650688,Solana Beach,2.0563791,637577,5,2012.9999990 
2012/12/31,304277,Spring Valley,2.2632023,297543,28,2012.9999990 
2012/12/31,405924,Valley Center,1.370253,400437,14,2012.9999990 
2012/12/31,342410,Vista,2.1259716,335282,22,2012.9999990 
2012/12/31,220513,Warner Springs,0.2067637,220058,38,2012.9999990 
2013/1/31,439121,Alpine,0.5631358,436662,11,2013.0833323 
2013/1/31,450935,Bonita,1.3717507,444833,10,2013.0833323 
2013/1/31,435271,Bonsall,1.2484183,429904,12,2013.0833323 
2013/1/31,163993,Borrego Springs,0.1685836,163717,41,2013.0833323 
2013/1/31,228603,Boulevard,0.0950146,228386,37,2013.0833323 
2013/1/31,192196,Campo,0.4269016,191379,40,2013.0833323 
2013/1/31,590873,Carlsbad,1.2653173,583490,6,2013.0833323 
2013/1/31,347701,Chula Vista,1.2277137,343484,22,2013.0833323 
2013/1/31,788736,Coronado,1.3949363,777885,3,2013.0833323 
2013/1/31,962048,Del Mar,1.3847496,948908,2,2013.0833323 
2013/1/31,290268,Descanso,-0.3508531,291290,32,2013.0833323 
2013/1/31,291375,Dulzura,0.7085458,289325,31,2013.0833323 
2013/1/31,348667,El Cajon,1.3345927,344075,19,2013.0833323 
2013/1/31,754961,Encinitas,1.2780474,745434,4,2013.0833323 
2013/1/31,347833,Escondido,1.4046033,343015,21,2013.0833323 
2013/1/31,395194,Fallbrook,1.3086757,390089,15,2013.0833323 
2013/1/31,317725,Imperial Beach,1.5332649,312927,27,2013.0833323 
2013/1/31,466743,Jamul,0.9741693,462240,9,2013.0833323 
2013/1/31,255912,Julian,0.3104421,255120,33,2013.0833323 
2013/1/31,387418,La Mesa,1.3885981,382112,16,2013.0833323 
2013/1/31,343767,Lakeside,1.5121986,338646,24,2013.0833323 
2013/1/31,297667,Lemon Grove,1.6132941,292941,30,2013.0833323 
2013/1/31,251678,National City,1.4666989,248040,34,2013.0833323 
2013/1/31,342930,Oceanside,1.248295,338702,25,2013.0833323 
2013/1/31,471715,Pala,1.0249952,466929,8,2013.0833323 
2013/1/31,243365,Palomar Mountain,0.0522122,243238,35,2013.0833323 
2013/1/31,380122,Pauma Valley,1.258128,375399,18,2013.0833323 
2013/1/31,210792,Pine Valley,0.2506361,210265,39,2013.0833323 
2013/1/31,230118,Potrero,0.3847563,229236,36,2013.0833323 
2013/1/31,525661,Poway,1.1666689,519599,7,2013.0833323 
2013/1/31,346301,Ramona,1.2280035,342100,23,2013.0833323 
2013/1/31,2034236,Rancho Santa Fe,1.4397386,2005364,1,2013.0833323 
2013/1/31,429744,San Diego,1.3542389,424002,13,2013.0833323 
2013/1/31,383566,San Marcos,1.3012394,378639,17,2013.0833323 
2013/1/31,303995,Santa Ysabel,0.9235989,301213,29,2013.0833323 
2013/1/31,340856,Santee,1.325216,336398,26,2013.0833323 
2013/1/31,659243,Solana Beach,1.3147622,650688,5,2013.0833323 
2013/1/31,309525,Spring Valley,1.7247442,304277,28,2013.0833323 
2013/1/31,410668,Valley Center,1.1686917,405924,14,2013.0833323 
2013/1/31,347956,Vista,1.6196957,342410,20,2013.0833323 
2013/1/31,221010,Warner Springs,0.2253835,220513,38,2013.0833323 
2013/2/28,441427,Alpine,0.52514,439121,11,2013.1666656 
2013/2/28,457631,Bonita,1.4849147,450935,10,2013.1666656 
2013/2/28,440463,Bonsall,1.1928201,435271,12,2013.1666656 
2013/2/28,165409,Borrego Springs,0.8634515,163993,41,2013.1666656 
2013/2/28,230820,Boulevard,0.9698035,228603,37,2013.1666656 
2013/2/28,193177,Campo,0.5104164,192196,40,2013.1666656 
2013/2/28,598178,Carlsbad,1.2363063,590873,6,2013.1666656 
2013/2/28,351428,Chula Vista,1.071898,347701,22,2013.1666656 
2013/2/28,800607,Coronado,1.5050663,788736,3,2013.1666656 
2013/2/28,975773,Del Mar,1.426644,962048,2,2013.1666656 
2013/2/28,289944,Descanso,-0.111621,290268,32,2013.1666656 
2013/2/28,294399,Dulzura,1.0378378,291375,31,2013.1666656 
2013/2/28,352563,El Cajon,1.1173985,348667,20,2013.1666656 
2013/2/28,763443,Encinitas,1.1235017,754961,4,2013.1666656 
2013/2/28,352157,Escondido,1.2431253,347833,21,2013.1666656 
2013/2/28,400289,Fallbrook,1.2892402,395194,15,2013.1666656 
2013/2/28,321724,Imperial Beach,1.2586356,317725,27,2013.1666656 
2013/2/28,472073,Jamul,1.1419561,466743,9,2013.1666656 
2013/2/28,258936,Julian,1.1816562,255912,33,2013.1666656 
2013/2/28,392222,La Mesa,1.2400043,387418,16,2013.1666656 
2013/2/28,348236,Lakeside,1.3000084,343767,24,2013.1666656 
2013/2/28,301848,Lemon Grove,1.4045897,297667,30,2013.1666656 
2013/2/28,254633,National City,1.1741193,251678,34,2013.1666656 
2013/2/28,346949,Oceanside,1.1719593,342930,25,2013.1666656 
2013/2/28,474712,Pala,0.6353413,471715,8,2013.1666656 
2013/2/28,244311,Palomar Mountain,0.3887165,243365,35,2013.1666656 
2013/2/28,383862,Pauma Valley,0.9838946,380122,18,2013.1666656 
2013/2/28,211839,Pine Valley,0.4966982,210792,39,2013.1666656 
2013/2/28,231879,Potrero,0.7652596,230118,36,2013.1666656 
2013/2/28,531750,Poway,1.1583511,525661,7,2013.1666656 
2013/2/28,349977,Ramona,1.0615043,346301,23,2013.1666656 
2013/2/28,2057339,Rancho Santa Fe,1.1357089,2034236,1,2013.1666656 
2013/2/28,435183,San Diego,1.2656372,429744,13,2013.1666656 
2013/2/28,388148,San Marcos,1.1945793,383566,17,2013.1666656 
2013/2/28,307573,Santa Ysabel,1.176993,303995,29,2013.1666656 
2013/2/28,344701,Santee,1.1280423,340856,26,2013.1666656 
2013/2/28,667650,Solana Beach,1.2752506,659243,5,2013.1666656 
2013/2/28,314071,Spring Valley,1.468702,309525,28,2013.1666656 
2013/2/28,415183,Valley Center,1.0994282,410668,14,2013.1666656 
2013/2/28,353363,Vista,1.5539321,347956,19,2013.1666656 
2013/2/28,222499,Warner Springs,0.6737252,221010,38,2013.1666656 
2013/3/31,444877,Alpine,0.7815562,441427,12,2013.2499989 
2013/3/31,466710,Bonita,1.9839128,457631,10,2013.2499989 
2013/3/31,446384,Bonsall,1.3442673,440463,11,2013.2499989 
2013/3/31,168624,Borrego Springs,1.9436669,165409,41,2013.2499989 
2013/3/31,234055,Boulevard,1.401525,230820,37,2013.2499989 
2013/3/31,195974,Campo,1.4478949,193177,40,2013.2499989 
2013/3/31,607268,Carlsbad,1.5196146,598178,6,2013.2499989 
2013/3/31,356503,Chula Vista,1.444108,351428,22,2013.2499989 
2013/3/31,814801,Coronado,1.7729048,800607,3,2013.2499989 
2013/3/31,985721,Del Mar,1.0194994,975773,2,2013.2499989 
2013/3/31,290033,Descanso,0.0306956,289944,32,2013.2499989 
2013/3/31,298653,Dulzura,1.4449777,294399,31,2013.2499989 
2013/3/31,357378,El Cajon,1.3657134,352563,21,2013.2499989 
2013/3/31,773039,Encinitas,1.2569373,763443,4,2013.2499989 
2013/3/31,357560,Escondido,1.5342589,352157,20,2013.2499989 
2013/3/31,405737,Fallbrook,1.3610167,400289,15,2013.2499989 
2013/3/31,327343,Imperial Beach,1.7465281,321724,27,2013.2499989 
2013/3/31,477112,Jamul,1.0674197,472073,9,2013.2499989 
2013/3/31,261446,Julian,0.9693515,258936,33,2013.2499989 
2013/3/31,397329,La Mesa,1.3020687,392222,16,2013.2499989 
2013/3/31,353439,Lakeside,1.4941017,348236,24,2013.2499989 
2013/3/31,306305,Lemon Grove,1.476571,301848,30,2013.2499989 
2013/3/31,258784,National City,1.6301893,254633,34,2013.2499989 
2013/3/31,352210,Oceanside,1.5163612,346949,25,2013.2499989 
2013/3/31,478243,Pala,0.7438194,474712,8,2013.2499989 
2013/3/31,244906,Palomar Mountain,0.243542,244311,35,2013.2499989 
2013/3/31,388034,Pauma Valley,1.0868489,383862,18,2013.2499989 
2013/3/31,212381,Pine Valley,0.2558547,211839,39,2013.2499989 
2013/3/31,234379,Potrero,1.0781485,231879,36,2013.2499989 
2013/3/31,539566,Poway,1.4698637,531750,7,2013.2499989 
2013/3/31,354157,Ramona,1.1943642,349977,23,2013.2499989 
2013/3/31,2085295,Rancho Santa Fe,1.3588427,2057339,1,2013.2499989 
2013/3/31,442022,San Diego,1.5715228,435183,13,2013.2499989 
2013/3/31,394158,San Marcos,1.5483785,388148,17,2013.2499989 
2013/3/31,311590,Santa Ysabel,1.3060314,307573,29,2013.2499989 
2013/3/31,349290,Santee,1.3312987,344701,26,2013.2499989 
2013/3/31,678186,Solana Beach,1.5780723,667650,5,2013.2499989 
2013/3/31,319427,Spring Valley,1.7053469,314071,28,2013.2499989 
2013/3/31,421057,Valley Center,1.4147978,415183,14,2013.2499989 
2013/3/31,359087,Vista,1.619864,353363,19,2013.2499989 
2013/3/31,225696,Warner Springs,1.4368604,222499,38,2013.2499989 
2013/4/30,452155,Alpine,1.6359578,444877,12,2013.3333322 
2013/4/30,477856,Bonita,2.3882068,466710,10,2013.3333322 
2013/4/30,454358,Bonsall,1.7863543,446384,11,2013.3333322 
2013/4/30,172563,Borrego Springs,2.3359664,168624,41,2013.3333322 
2013/4/30,236322,Boulevard,0.9685758,234055,37,2013.3333322 
2013/4/30,197940,Campo,1.0031943,195974,40,2013.3333322 
2013/4/30,619226,Carlsbad,1.9691471,607268,6,2013.3333322 
2013/4/30,363527,Chula Vista,1.9702499,356503,22,2013.3333322 
2013/4/30,828872,Coronado,1.7269247,814801,3,2013.3333322 
2013/4/30,1001156,Del Mar,1.5658589,985721,2,2013.3333322 
2013/4/30,292107,Descanso,0.715091,290033,32,2013.3333322 
2013/4/30,305165,Dulzura,2.1804569,298653,31,2013.3333322 
2013/4/30,364115,El Cajon,1.8851188,357378,21,2013.3333322 
2013/4/30,786553,Encinitas,1.7481654,773039,4,2013.3333322 
2013/4/30,365006,Escondido,2.0824477,357560,20,2013.3333322 
2013/4/30,412495,Fallbrook,1.665611,405737,15,2013.3333322 
2013/4/30,333678,Imperial Beach,1.9352789,327343,27,2013.3333322 
2013/4/30,485940,Jamul,1.8502993,477112,8,2013.3333322 
2013/4/30,265502,Julian,1.551372,261446,33,2013.3333322 
2013/4/30,404983,La Mesa,1.9263633,397329,16,2013.3333322 
2013/4/30,360417,Lakeside,1.9743152,353439,24,2013.3333322 
2013/4/30,312401,Lemon Grove,1.9901732,306305,30,2013.3333322 
2013/4/30,263788,National City,1.933659,258784,34,2013.3333322 
2013/4/30,359390,Oceanside,2.0385565,352210,25,2013.3333322 
2013/4/30,484763,Pala,1.3633237,478243,9,2013.3333322 
2013/4/30,244197,Palomar Mountain,-0.2894988,244906,35,2013.3333322 
2013/4/30,394035,Pauma Valley,1.546514,388034,18,2013.3333322 
2013/4/30,213684,Pine Valley,0.61352,212381,39,2013.3333322 
2013/4/30,237048,Potrero,1.1387539,234379,36,2013.3333322 
2013/4/30,550363,Poway,2.0010527,539566,7,2013.3333322 
2013/4/30,360600,Ramona,1.8192497,354157,23,2013.3333322 
2013/4/30,2123488,Rancho Santa Fe,1.8315394,2085295,1,2013.3333322 
2013/4/30,450781,San Diego,1.9815756,442022,13,2013.3333322 
2013/4/30,402380,San Marcos,2.0859655,394158,17,2013.3333322 
2013/4/30,317639,Santa Ysabel,1.9413332,311590,29,2013.3333322 
2013/4/30,355473,Santee,1.7701623,349290,26,2013.3333322 
2013/4/30,692290,Solana Beach,2.0796655,678186,5,2013.3333322 
2013/4/30,326265,Spring Valley,2.1407082,319427,28,2013.3333322 
2013/4/30,428896,Valley Center,1.8617432,421057,14,2013.3333322 
2013/4/30,366704,Vista,2.121213,359087,19,2013.3333322 
2013/4/30,229469,Warner Springs,1.6717177,225696,38,2013.3333322 
2013/5/31,460456,Alpine,1.8358749,452155,12,2013.4166655 
2013/5/31,489279,Bonita,2.3904691,477856,10,2013.4166655 
2013/5/31,462877,Bonsall,1.8749532,454358,11,2013.4166655 
2013/5/31,175352,Borrego Springs,1.6162213,172563,41,2013.4166655 
2013/5/31,234955,Boulevard,-0.578448,236322,37,2013.4166655 
2013/5/31,198592,Campo,0.3293927,197940,40,2013.4166655 
2013/5/31,630898,Carlsbad,1.8849338,619226,6,2013.4166655 
2013/5/31,370872,Chula Vista,2.0204827,363527,22,2013.4166655 
2013/5/31,843181,Coronado,1.726322,828872,3,2013.4166655 
2013/5/31,1018968,Del Mar,1.7791433,1001156,2,2013.4166655 
2013/5/31,293545,Descanso,0.4922854,292107,32,2013.4166655 
2013/5/31,311880,Dulzura,2.2004489,305165,31,2013.4166655 
2013/5/31,371142,El Cajon,1.9298848,364115,21,2013.4166655 
2013/5/31,801400,Encinitas,1.8876033,786553,4,2013.4166655 
2013/5/31,372844,Escondido,2.147362,365006,20,2013.4166655 
2013/5/31,419797,Fallbrook,1.7702033,412495,15,2013.4166655 
2013/5/31,340385,Imperial Beach,2.0100216,333678,27,2013.4166655 
2013/5/31,493857,Jamul,1.6292135,485940,9,2013.4166655 
2013/5/31,268275,Julian,1.0444366,265502,34,2013.4166655 
2013/5/31,413086,La Mesa,2.0008247,404983,16,2013.4166655 
2013/5/31,368035,Lakeside,2.1136628,360417,24,2013.4166655 
2013/5/31,319520,Lemon Grove,2.2788019,312401,30,2013.4166655 
2013/5/31,269666,National City,2.2283045,263788,33,2013.4166655 
2013/5/31,367152,Oceanside,2.1597707,359390,25,2013.4166655 
2013/5/31,495758,Pala,2.2681186,484763,8,2013.4166655 
2013/5/31,241204,Palomar Mountain,-1.2256498,244197,35,2013.4166655 
2013/5/31,400026,Pauma Valley,1.5204233,394035,18,2013.4166655 
2013/5/31,215281,Pine Valley,0.7473653,213684,39,2013.4166655 
2013/5/31,238531,Potrero,0.6256117,237048,36,2013.4166655 
2013/5/31,560435,Poway,1.8300649,550363,7,2013.4166655 
2013/5/31,368050,Ramona,2.0660011,360600,23,2013.4166655 
2013/5/31,2161016,Rancho Santa Fe,1.767281,2123488,1,2013.4166655 
2013/5/31,459648,San Diego,1.9670306,450781,13,2013.4166655 
2013/5/31,411085,San Marcos,2.1633779,402380,17,2013.4166655 
2013/5/31,322503,Santa Ysabel,1.5312981,317639,29,2013.4166655 
2013/5/31,361591,Santee,1.7210871,355473,26,2013.4166655 
2013/5/31,705134,Solana Beach,1.8552919,692290,5,2013.4166655 
2013/5/31,333057,Spring Valley,2.0817434,326265,28,2013.4166655 
2013/5/31,437236,Valley Center,1.9445273,428896,14,2013.4166655 
2013/5/31,374748,Vista,2.1935948,366704,19,2013.4166655 
2013/5/31,229793,Warner Springs,0.1411955,229469,38,2013.4166655 
2013/6/30,468591,Alpine,1.7667269,460456,12,2013.4999988 
2013/6/30,499915,Bonita,2.1738109,489279,10,2013.4999988 
2013/6/30,471672,Bonsall,1.9000728,462877,11,2013.4999988 
2013/6/30,178238,Borrego Springs,1.6458324,175352,41,2013.4999988 
2013/6/30,233045,Boulevard,-0.8129216,234955,37,2013.4999988 
2013/6/30,197848,Campo,-0.3746374,198592,40,2013.4999988 
2013/6/30,641790,Carlsbad,1.726428,630898,6,2013.4999988 
2013/6/30,378663,Chula Vista,2.1007248,370872,21,2013.4999988 
2013/6/30,854613,Coronado,1.355818,843181,3,2013.4999988 
2013/6/30,1037743,Del Mar,1.8425505,1018968,2,2013.4999988 
2013/6/30,296471,Descanso,0.9967807,293545,32,2013.4999988 
2013/6/30,318194,Dulzura,2.0244966,311880,31,2013.4999988 
2013/6/30,378155,El Cajon,1.8895733,371142,22,2013.4999988 
2013/6/30,815870,Encinitas,1.8055902,801400,4,2013.4999988 
2013/6/30,380544,Escondido,2.0652069,372844,20,2013.4999988 
2013/6/30,427734,Fallbrook,1.8906757,419797,15,2013.4999988 
2013/6/30,346853,Imperial Beach,1.9002012,340385,27,2013.4999988 
2013/6/30,500991,Jamul,1.4445477,493857,9,2013.4999988 
2013/6/30,271395,Julian,1.1629857,268275,34,2013.4999988 
2013/6/30,421016,La Mesa,1.9196971,413086,16,2013.4999988 
2013/6/30,375507,Lakeside,2.0302417,368035,23,2013.4999988 
2013/6/30,325286,Lemon Grove,1.8045819,319520,30,2013.4999988 
2013/6/30,275720,National City,2.2449994,269666,33,2013.4999988 
2013/6/30,375209,Oceanside,2.194459,367152,25,2013.4999988 
2013/6/30,507209,Pala,2.3097963,495758,8,2013.4999988 
2013/6/30,238605,Palomar Mountain,-1.0775112,241204,35,2013.4999988 
2013/6/30,404354,Pauma Valley,1.0819297,400026,18,2013.4999988 
2013/6/30,216435,Pine Valley,0.5360436,215281,39,2013.4999988 
2013/6/30,238289,Potrero,-0.1014543,238531,36,2013.4999988 
2013/6/30,569172,Poway,1.5589676,560435,7,2013.4999988 
2013/6/30,375342,Ramona,1.9812525,368050,24,2013.4999988 
2013/6/30,2196554,Rancho Santa Fe,1.6445043,2161016,1,2013.4999988 
2013/6/30,468040,San Diego,1.8257449,459648,13,2013.4999988 
2013/6/30,419299,San Marcos,1.9981269,411085,17,2013.4999988 
2013/6/30,327360,Santa Ysabel,1.5060325,322503,29,2013.4999988 
2013/6/30,368077,Santee,1.7937393,361591,26,2013.4999988 
2013/6/30,715338,Solana Beach,1.4471008,705134,5,2013.4999988 
2013/6/30,339466,Spring Valley,1.9242952,333057,28,2013.4999988 
2013/6/30,444577,Valley Center,1.678956,437236,14,2013.4999988 
2013/6/30,382931,Vista,2.1836007,374748,19,2013.4999988 
2013/6/30,230225,Warner Springs,0.1879953,229793,38,2013.4999988 
2013/7/31,476661,Alpine,1.7221842,468591,13,2013.5833321 
2013/7/31,511136,Bonita,2.2445816,499915,9,2013.5833321 
2013/7/31,481685,Bonsall,2.1228735,471672,11,2013.5833321 
2013/7/31,181392,Borrego Springs,1.7695441,178238,41,2013.5833321 
2013/7/31,233292,Boulevard,0.1059881,233045,37,2013.5833321 
2013/7/31,198618,Campo,0.3891877,197848,40,2013.5833321 
2013/7/31,653423,Carlsbad,1.8125867,641790,6,2013.5833321 
2013/7/31,386802,Chula Vista,2.1494046,378663,21,2013.5833321 
2013/7/31,867451,Coronado,1.5022004,854613,3,2013.5833321 
2013/7/31,1057399,Del Mar,1.8941106,1037743,2,2013.5833321 
2013/7/31,300745,Descanso,1.441625,296471,32,2013.5833321 
2013/7/31,324877,Dulzura,2.100291,318194,31,2013.5833321 
2013/7/31,385344,El Cajon,1.9010723,378155,22,2013.5833321 
2013/7/31,831726,Encinitas,1.9434469,815870,4,2013.5833321 
2013/7/31,388497,Escondido,2.0899029,380544,20,2013.5833321 
2013/7/31,436381,Fallbrook,2.0215835,427734,15,2013.5833321 
2013/7/31,353108,Imperial Beach,1.8033576,346853,27,2013.5833321 
2013/7/31,507540,Jamul,1.3072091,500991,10,2013.5833321 
2013/7/31,273302,Julian,0.7026659,271395,34,2013.5833321 
2013/7/31,428902,La Mesa,1.873088,421016,16,2013.5833321 
2013/7/31,382775,Lakeside,1.9355165,375507,25,2013.5833321 
2013/7/31,331465,Lemon Grove,1.8995592,325286,30,2013.5833321 
2013/7/31,282185,National City,2.3447701,275720,33,2013.5833321 
2013/7/31,383570,Oceanside,2.2283581,375209,23,2013.5833321 
2013/7/31,516680,Pala,1.8672776,507209,8,2013.5833321 
2013/7/31,237859,Palomar Mountain,-0.3126506,238605,36,2013.5833321 
2013/7/31,408341,Pauma Valley,0.9860172,404354,18,2013.5833321 
2013/7/31,216880,Pine Valley,0.2056045,216435,39,2013.5833321 
2013/7/31,240154,Potrero,0.7826631,238289,35,2013.5833321 
2013/7/31,578472,Poway,1.6339525,569172,7,2013.5833321 
